filename,Index,t_start,t_ends,num_records,v_means,v_stds,v_skewnesses,n_means,n_stds,n_skewnesses
PEO_0dot25_1dot5ml_1dot5bar_80ms,0,0.057999849319,0.167000055313,65,554.7037951122986,180.93353423181267,24.403232447699633,306.65905590606593,179.1750215340018,57.26048367032736
PEO_0dot25_1dot5ml_1dot5bar_80ms,1,0.0899999141696,0.115000009537,14,420.5603617518955,215.78588614660657,48.78464597042372,161.31795231048608,92.31703670308963,277.07093558152764
PEO_0dot25_1dot5ml_1dot5bar_80ms,2,0.11899995803800001,0.158999919891,33,430.91213139805103,214.13371077269937,39.2895945412689,165.82082113643156,95.43830497849737,276.14292368625763
PEO_0dot25_1dot5ml_1dot5bar_80ms,3,0.04200005531300001,0.161000013351,49,405.4645721336945,212.74211298454327,58.22645637030757,159.83784178490265,89.00668136390759,274.37771485949406
PEO_0dot25_1dot5ml_1dot5bar_80ms,4,0.07399988174489999,0.155999898911,10,480.86397143918225,198.7360011044257,37.52055960605167,235.8238208117862,127.40267513136342,167.99375595162118
PEO_0dot25_1dot5ml_1dot5bar_80ms,5,0.070000171661,0.217000007629,80,494.75591582431593,204.69462238004422,26.428492970910465,216.05218152151676,131.23362457328983,178.31346873430576
PEO_0dot25_1dot5ml_1dot5bar_80ms,6,0.10000014305140001,0.133000135422,27,411.9323896590903,205.2275895269323,59.167727862934804,182.89990356228327,95.12217405159124,246.32289154909896
PEO_0dot25_1dot5ml_1dot5bar_80ms,7,0.03600001335099999,0.154000043869,79,539.016901986198,194.46602522481146,10.064909221358237,167.4668043103047,150.35222036339297,186.61530727368591
