filename,Index,t_start,t_ends,num_records,v_means,v_stds,v_skewnesses,n_means,n_stds,n_skewnesses
PEO600K_0dot2_1ml_1dot5bar_80ms,0,0.03100013732920001,0.111999988556,69,490.3711366912092,218.03215152143056,2.8761176071320125,1.6578424805432612,4.773696742553096,6115.225087594572
PEO600K_0dot2_1ml_1dot5bar_80ms,1,0.032000064849000004,0.161000013351,87,503.0057508695038,211.73687011093065,-0.15807417509818172,10.817085942867577,19.884907684327207,1796.8680981641753
PEO600K_0dot2_1ml_1dot5bar_80ms,2,0.039000034332,0.156000137329,79,517.1441442764816,205.50131790514632,-1.96656187769358,11.411400260755203,21.95542117501535,1738.3439154373214
PEO600K_0dot2_1ml_1dot5bar_80ms,3,0.0299999713894,0.108000040054,76,492.8507930208481,215.97627365198204,0.15739468285661729,10.084240935884052,17.506554223998076,1925.478593954034
PEO600K_0dot2_1ml_1dot5bar_80ms,4,0.035999774932500006,0.129999876022,84,498.09377695153546,213.88038806272098,-0.9660047200914865,9.801982276578238,17.639371767188177,1947.0078143459414
PEO600K_0dot2_1ml_1dot5bar_80ms,5,0.032999992371,0.147000074387,73,496.31387389948634,211.85592189892077,3.8834010336317513,9.643447891303596,17.42608748080004,2006.785815686071
PEO600K_0dot2_1ml_1dot5bar_80ms,6,0.06100010871849999,0.110000133514,48,498.3953025752359,212.34262854067697,-0.5705331427914271,10.531296475119044,18.121788848454777,1917.0323797305325
PEO600K_0dot2_1ml_1dot5bar_80ms,7,0.032999992371000014,0.138000011444,79,509.28158173991557,212.05776667562247,-6.472961644902853,10.27124301047399,17.267893492733087,2069.5058640506936
