filename,Index,t_start,t_ends,num_records,v_means,v_stds,v_skewnesses,n_means,n_stds,n_skewnesses
PEO_1percent_1dot5ml_1dot5bar_80ms,0,0.07699990272499999,0.211999893188,82,593.8129868564633,124.33241157698818,29.741144420425307,515.6886057089932,114.97611644225823,54.628069341650615
PEO_1percent_1dot5ml_1dot5bar_80ms,1,0.12399983406099999,0.171000003815,26,509.1037198893234,143.7258088176408,51.823414386278785,398.2532525911618,116.19805917267301,95.7409612295561
PEO_1percent_1dot5ml_1dot5bar_80ms,2,0.06799983978266999,0.0709998607635,3,376.04198185125625,226.95705783401056,50.61798568117578,1.5863727839451582,2.155733643773469,8751.96984793083
PEO_1percent_1dot5ml_1dot5bar_80ms,3,0.097999811172,0.207000017166,43,573.0147736027385,99.17161169690492,31.867665752725,522.2330963332092,93.35987135259062,45.31941168882941
PEO_1percent_1dot5ml_1dot5bar_80ms,4,0.07099986076320002,0.158999919891,4,502.4225547452093,187.34219210606412,37.9548073566401,307.77545580434554,129.9827579959759,146.56533012704975
PEO_1percent_1dot5ml_1dot5bar_80ms,5,0.06100010871929999,0.155999898911,36,589.6110089208064,150.19454577937722,28.295287948827376,474.5969360000941,132.5010184303717,74.75229244309503
PEO_1percent_1dot5ml_1dot5bar_80ms,6,0.0590000152588,0.125,57,594.9364349124448,96.7328786643616,26.439004150309948,547.7366486948031,92.56504581037116,38.52184345659029
PEO_1percent_1dot5ml_1dot5bar_80ms,7,0.07199978828390001,0.158999919891,26,556.7723952543186,167.17642593213037,-20.621546948915473,158.43141954879724,150.19453238114767,222.48792900981798
